tablet_name,bbox_glyph,mzl_label
P333952_o,"[1090, 1313, 1164, 1368]",589
P333952_o,"[1160, 1308, 1259, 1355]",296
P333952_o,"[1248, 1299, 1322, 1347]",118
P333952_o,"[1319, 1290, 1370, 1337]",261
P333952_o,"[982, 1374, 1024, 1412]",1
P333952_o,"[1019, 1370, 1080, 1415]",552
P333952_o,"[1074, 1365, 1142, 1412]",181
P333952_o,"[1125, 1357, 1205, 1406]",737
P333952_o,"[1197, 1350, 1285, 1393]",566
P333952_o,"[1272, 1340, 1318, 1392]",745
P333952_o,"[1312, 1335, 1371, 1385]",141
P333952_o,"[978, 1421, 1012, 1461]",1
P333952_o,"[1008, 1413, 1090, 1463]",545
P333952_o,"[1089, 1411, 1142, 1454]",10
P333952_o,"[1134, 1400, 1195, 1447]",498
P333952_o,"[1190, 1391, 1223, 1442]",839
P333952_o,"[1214, 1390, 1277, 1436]",856
P333952_o,"[1266, 1374, 1347, 1432]",142
P333952_o,"[965, 1451, 1029, 1506]",112
P333952_o,"[1026, 1454, 1102, 1499]",828
P333952_o,"[1111, 1445, 1187, 1492]",566
P333952_o,"[1179, 1431, 1270, 1478]",348
P333952_o,"[1268, 1427, 1314, 1471]",753
P333952_o,"[1310, 1421, 1371, 1464]",724
P333952_o,"[972, 1508, 1010, 1536]",1
P333952_o,"[1006, 1498, 1082, 1537]",724
P333952_o,"[1075, 1487, 1109, 1535]",748
P333952_o,"[1097, 1498, 1119, 1526]",1
P333952_o,"[1112, 1487, 1168, 1534]",151
P333952_o,"[1161, 1474, 1214, 1525]",92
P333952_o,"[1205, 1485, 1244, 1512]",1
P333952_o,"[1235, 1466, 1291, 1508]",708
P333952_o,"[1284, 1454, 1326, 1502]",578
P333952_o,"[1317, 1470, 1331, 1495]",1
P333952_o,"[1329, 1455, 1371, 1504]",151
P333952_o,"[975, 1533, 1062, 1573]",490
P333952_o,"[1057, 1527, 1106, 1573]",859
P333952_o,"[1106, 1518, 1199, 1563]",110
P333952_o,"[1202, 1510, 1271, 1553]",552
P333952_o,"[1283, 1497, 1363, 1551]",511
P333952_o,"[974, 1566, 1039, 1611]",737
P333952_o,"[1029, 1567, 1094, 1608]",252
P333952_o,"[1085, 1561, 1121, 1610]",839
P333952_o,"[1114, 1554, 1186, 1605]",141
P333952_o,"[1180, 1553, 1231, 1597]",498
P333952_o,"[1223, 1547, 1286, 1590]",566
P333952_o,"[1277, 1546, 1331, 1583]",184
P333952_o,"[1326, 1540, 1369, 1582]",350
P333952_o,"[981, 1608, 1027, 1655]",839
P333952_o,"[1028, 1597, 1094, 1649]",856
P333952_o,"[1121, 1596, 1209, 1640]",142
P333952_o,"[1254, 1582, 1351, 1622]",16
P333952_o,"[980, 1647, 1055, 1686]",89
P333952_o,"[1047, 1639, 1121, 1682]",248
P333952_o,"[1118, 1633, 1165, 1674]",464
P333952_o,"[1154, 1630, 1235, 1674]",494
P333952_o,"[1267, 1610, 1360, 1662]",266
P333952_o,"[980, 1672, 1074, 1714]",127
P333952_o,"[1072, 1671, 1155, 1712]",736
P333952_o,"[1159, 1668, 1242, 1709]",14
P333952_o,"[1252, 1649, 1349, 1700]",127
P333952_o,"[985, 1709, 1078, 1742]",89
P333952_o,"[1166, 1702, 1258, 1735]",85
P333952_o,"[304, 297, 386, 338]",262
P333952_o,"[578, 135, 652, 176]",635
P333952_o,"[446, 1665, 498, 1706]",10
P334828_o,"[49, 60, 115, 119]",737
P334828_o,"[104, 68, 167, 115]",252
P334828_o,"[165, 67, 210, 106]",10
P334828_o,"[499, 54, 587, 109]",298
P334828_o,"[597, 61, 677, 110]",358
P334828_o,"[46, 117, 99, 162]",552
P334828_o,"[97, 113, 137, 163]",839
P334828_o,"[143, 111, 211, 165]",258
P334828_o,"[477, 107, 573, 165]",142
P334828_o,"[589, 109, 713, 157]",24
P334828_o,"[37, 155, 83, 207]",5
P334828_o,"[76, 154, 123, 211]",869
P334828_o,"[117, 157, 174, 219]",6
P334828_o,"[164, 158, 212, 213]",869
P334828_o,"[206, 155, 297, 209]",136
P334828_o,"[460, 152, 539, 212]",560
P334828_o,"[536, 144, 615, 202]",561
P334828_o,"[619, 150, 664, 203]",839
P334828_o,"[663, 137, 739, 198]",589
P334828_o,"[33, 198, 74, 250]",552
P334828_o,"[71, 205, 113, 252]",839
P334828_o,"[111, 210, 189, 257]",248
P334828_o,"[183, 200, 305, 254]",663
P334828_o,"[303, 205, 352, 260]",469
P334828_o,"[490, 189, 581, 257]",118
P334828_o,"[444, 203, 496, 254]",10
P334828_o,"[565, 201, 642, 253]",258
P334828_o,"[634, 195, 707, 250]",142
P334828_o,"[37, 240, 80, 300]",552
P334828_o,"[81, 249, 114, 304]",839
P334828_o,"[115, 246, 218, 307]",585
P334828_o,"[210, 248, 302, 303]",566
P334828_o,"[295, 249, 354, 296]",1
P334828_o,"[340, 246, 423, 300]",599
P334828_o,"[413, 243, 490, 293]",358
P334828_o,"[488, 248, 537, 304]",859
P334828_o,"[537, 245, 633, 294]",297
P334828_o,"[624, 237, 704, 287]",172
P334828_o,"[129, 293, 218, 343]",248
P334828_o,"[215, 292, 309, 340]",221
P334828_o,"[305, 290, 412, 353]",731
P334828_o,"[409, 297, 447, 350]",552
P334828_o,"[466, 301, 508, 352]",839
P334828_o,"[509, 299, 559, 348]",469
P334828_o,"[552, 293, 625, 350]",502
P334828_o,"[621, 286, 702, 338]",10
P334828_o,"[174, 332, 240, 385]",589
P334828_o,"[247, 336, 349, 387]",598
P334828_o,"[343, 345, 444, 389]",731
P334828_o,"[457, 344, 518, 392]",552
P334828_o,"[518, 337, 561, 389]",839
P334828_o,"[560, 335, 608, 381]",578
P334828_o,"[591, 331, 655, 373]",690
P334828_o,"[646, 328, 692, 367]",552
P314355_r,"[281, 65, 395, 142]",14
P314355_r,"[385, 53, 489, 131]",548
P314355_r,"[224, 152, 296, 258]",851
P314355_r,"[276, 150, 372, 239]",10
P314355_r,"[368, 127, 499, 230]",380
P314355_r,"[136, 155, 207, 236]",579
P314355_r,"[28, 243, 154, 347]",266
P314355_r,"[137, 241, 194, 345]",661
P314355_r,"[180, 232, 258, 363]",596
P314355_r,"[268, 232, 402, 336]",560
P314355_r,"[405, 229, 499, 315]",496
P314355_r,"[33, 351, 144, 457]",566
P314355_r,"[129, 342, 202, 426]",578
P314355_r,"[201, 341, 265, 423]",578
P314355_r,"[269, 331, 379, 415]",298
P314355_r,"[370, 318, 453, 403]",580
P314355_r,"[42, 447, 110, 548]",596
P314355_r,"[100, 438, 201, 511]",98
P314355_r,"[212, 433, 287, 513]",859
P314355_r,"[291, 424, 377, 496]",209
P314355_r,"[35, 548, 101, 644]",661
P314355_r,"[99, 544, 170, 646]",859
P314355_r,"[165, 543, 278, 619]",737
P314355_r,"[33, 655, 132, 732]",812
P314355_r,"[127, 642, 222, 719]",828
P314355_r,"[47, 749, 163, 837]",490
P314355_o,"[74, 27, 170, 114]",181
P314355_o,"[70, 129, 153, 243]",469
P314355_o,"[60, 237, 139, 332]",112
P314355_o,"[51, 340, 116, 454]",380
P314355_o,"[114, 343, 167, 447]",753
P314355_o,"[54, 459, 109, 524]",1
P314355_o,"[87, 442, 182, 546]",724
P314355_o,"[56, 552, 126, 644]",464
P314355_o,"[118, 544, 212, 646]",380
P313634_r,"[70, 45, 129, 86]",560
P313634_r,"[121, 43, 175, 83]",142
P313634_r,"[35, 84, 80, 128]",142
P313634_r,"[71, 76, 136, 125]",85
P313634_r,"[126, 75, 173, 121]",737
P313634_r,"[166, 74, 194, 120]",839
P313634_r,"[34, 120, 60, 161]",596
P313634_r,"[54, 121, 83, 158]",753
P313634_r,"[116, 146, 147, 184]",578
P313634_r,"[80, 150, 123, 190]",358
P313634_r,"[141, 149, 168, 187]",859
P313634_r,"[161, 142, 178, 188]",748
P313634_r,"[171, 152, 185, 176]",1
P313634_r,"[181, 141, 214, 185]",151
P313634_r,"[209, 134, 242, 185]",379
P313634_r,"[236, 137, 266, 183]",839
P313634_r,"[36, 193, 72, 227]",724
P313634_r,"[67, 181, 104, 219]",358
P313634_r,"[96, 180, 138, 227]",578
P313634_r,"[128, 181, 162, 218]",578
P313634_r,"[154, 179, 201, 219]",490
P313634_r,"[198, 178, 251, 213]",221
P313634_r,"[48, 232, 77, 261]",1
P313634_r,"[67, 224, 113, 264]",736
P313634_r,"[146, 212, 215, 254]",85
P313634_r,"[203, 209, 258, 252]",260
P313634_r,"[52, 260, 86, 299]",708
P313634_r,"[80, 256, 112, 295]",379
P313634_r,"[106, 254, 153, 297]",148
P313634_r,"[143, 247, 172, 294]",596
P313634_r,"[170, 248, 196, 292]",859
P313634_r,"[192, 247, 222, 290]",745
P313634_r,"[218, 243, 269, 290]",141
P313634_r,"[260, 245, 303, 289]",10
P313634_r,"[105, 291, 152, 327]",99
P313634_r,"[148, 287, 180, 328]",859
P313634_r,"[168, 289, 211, 331]",496
P313634_r,"[205, 283, 239, 326]",380
P313634_r,"[237, 287, 254, 315]",1
P313634_r,"[44, 329, 94, 376]",23
P313634_r,"[90, 326, 125, 373]",856
P313634_r,"[121, 322, 174, 363]",111
P313634_r,"[161, 323, 208, 361]",172
P313634_r,"[198, 320, 258, 362]",635
P313634_r,"[52, 369, 90, 412]",552
P313634_r,"[83, 363, 124, 410]",380
P313634_r,"[120, 362, 148, 411]",859
P313634_r,"[141, 355, 175, 401]",578
P313634_r,"[163, 356, 203, 401]",350
P313634_r,"[70, 406, 105, 448]",379
P313634_r,"[92, 404, 141, 451]",148
P313634_r,"[138, 396, 169, 444]",596
P313634_r,"[19, 453, 60, 502]",142
P313634_r,"[46, 447, 85, 495]",579
P313634_r,"[72, 441, 130, 489]",260
P337153_o,"[95, 53, 159, 129]",839
P337153_o,"[145, 45, 239, 108]",113
P337153_o,"[228, 47, 325, 114]",10
P337153_o,"[306, 40, 395, 109]",15
P337153_o,"[399, 32, 492, 93]",566
P337153_o,"[491, 38, 595, 95]",71
P337153_o,"[54, 121, 178, 199]",815
P337153_o,"[169, 109, 231, 198]",851
P337153_o,"[231, 103, 288, 187]",839
P337153_o,"[286, 98, 344, 185]",839
P337153_o,"[337, 79, 458, 169]",253
P337153_o,"[454, 87, 528, 169]",851
P337153_o,"[535, 82, 597, 162]",839
P337153_o,"[65, 195, 155, 262]",10
P337153_o,"[134, 184, 257, 253]",887
P337153_o,"[229, 170, 325, 243]",484
P337153_o,"[316, 162, 372, 244]",839
P337153_o,"[357, 155, 456, 243]",110
P337153_o,"[430, 153, 513, 241]",755
P337153_o,"[504, 151, 603, 226]",85
P337153_o,"[68, 263, 156, 327]",298
P337153_o,"[145, 245, 254, 330]",85
P337153_o,"[243, 237, 334, 316]",737
P337153_o,"[320, 231, 433, 307]",111
P337153_o,"[413, 226, 517, 305]",296
P337153_o,"[509, 228, 611, 302]",181
P337153_o,"[55, 318, 149, 394]",566
P337153_o,"[147, 317, 191, 387]",748
P337153_o,"[181, 335, 215, 374]",1
P337153_o,"[208, 318, 285, 390]",151
P337153_o,"[276, 306, 357, 374]",92
P337153_o,"[359, 315, 434, 360]",1
P337153_o,"[439, 303, 500, 368]",708
P337153_o,"[488, 294, 557, 369]",578
P337153_o,"[550, 316, 575, 355]",1
P337153_o,"[571, 295, 635, 387]",151
P337153_o,"[83, 392, 159, 461]",10
P337153_o,"[140, 381, 240, 461]",887
P337153_o,"[229, 383, 319, 456]",828
P337153_o,"[321, 361, 429, 449]",15
P337153_o,"[417, 364, 464, 434]",661
P337153_o,"[464, 362, 573, 442]",150
P337153_o,"[62, 458, 110, 539]",839
P337153_o,"[115, 454, 165, 539]",839
P337153_o,"[163, 457, 271, 519]",358
P337153_o,"[273, 448, 332, 519]",869
P337153_o,"[351, 471, 401, 505]",1
P337153_o,"[400, 446, 487, 526]",737
P337153_o,"[480, 433, 593, 512]",248
P337153_o,"[59, 535, 119, 580]",1
P337153_o,"[122, 523, 232, 593]",495
P337153_o,"[225, 518, 354, 593]",553
P337153_o,"[345, 509, 516, 584]",300
P337153_o,"[529, 503, 644, 576]",490
P334828_r,"[53, 49, 112, 99]",813
P334828_r,"[109, 48, 166, 93]",358
P334828_r,"[514, 44, 562, 97]",839
P334828_r,"[583, 55, 635, 104]",839
P334828_r,"[37, 85, 94, 136]",737
P334828_r,"[85, 94, 138, 137]",252
P334828_r,"[477, 88, 563, 142]",298
P334828_r,"[579, 85, 666, 133]",358
P334828_r,"[462, 136, 554, 189]",142
P334828_r,"[567, 127, 691, 173]",24
P334828_r,"[24, 153, 76, 207]",5
P334828_r,"[68, 165, 111, 220]",869
P334828_r,"[110, 173, 166, 229]",6
P334828_r,"[157, 179, 197, 229]",869
P334828_r,"[195, 180, 283, 230]",136
P334828_r,"[437, 179, 513, 228]",560
P334828_r,"[514, 171, 590, 219]",561
P334828_r,"[597, 168, 643, 216]",839
P334828_r,"[650, 155, 715, 202]",589
P336678_r,"[274, 81, 419, 156]",16
P336678_r,"[413, 62, 512, 147]",596
P336678_r,"[61, 189, 143, 277]",839
P336678_r,"[133, 175, 254, 271]",181
P336678_r,"[245, 154, 385, 270]",753
P336678_r,"[377, 151, 451, 263]",839
P336678_r,"[76, 274, 200, 359]",514
P336678_r,"[188, 251, 299, 345]",92
P336678_r,"[287, 257, 390, 349]",754
P336678_r,"[390, 252, 528, 332]",24
P336678_r,"[66, 358, 201, 453]",10
P336678_r,"[187, 347, 287, 434]",380
P336678_r,"[284, 334, 450, 424]",252
P336678_r,"[310, 409, 437, 499]",98
P336678_r,"[230, 518, 361, 621]",358
P336678_r,"[69, 644, 232, 734]",566
P336678_r,"[81, 743, 161, 819]",1
P336678_o,"[92, 57, 215, 121]",10
P336678_o,"[211, 48, 321, 116]",15
P336678_o,"[388, 42, 517, 111]",566
P336678_o,"[515, 45, 659, 114]",71
P336678_o,"[86, 117, 176, 201]",552
P336678_o,"[167, 112, 236, 204]",839
P336678_o,"[239, 103, 405, 188]",490
P336678_o,"[397, 99, 530, 186]",248
P336678_o,"[523, 107, 636, 192]",99
P336678_o,"[217, 195, 360, 284]",248
P336678_o,"[348, 190, 467, 278]",99
P336678_o,"[454, 195, 556, 278]",10
P336678_o,"[237, 275, 359, 361]",111
P336678_o,"[357, 274, 491, 358]",358
P336678_o,"[75, 475, 281, 581]",261
P336678_o,"[269, 470, 392, 565]",248
P336678_o,"[83, 584, 222, 684]",498
P336678_o,"[211, 579, 323, 675]",9
P336678_o,"[320, 566, 419, 669]",580
P336678_o,"[84, 677, 218, 771]",566
P336678_o,"[208, 669, 407, 760]",266
P336678_o,"[66, 761, 206, 850]",252
P336678_o,"[198, 757, 349, 850]",350
P337163_o,"[393.0, 225.0, 442.0, 267.0]",859
P337163_o,"[359.0, 65.0, 404, 103]",859
P337163_o,"[296.0, 308.0, 328, 350]",859
P337163_o,"[98.0, 584.0, 132.0, 628.0]",808
P337163_o,"[393.0, 992.0, 428, 1039]",839
P337163_o,"[618.0, 691.0, 656.0, 736.0]",859
P337163_o,"[593.0, 46.0, 650.0, 83.0]",484
P337163_o,"[277.0, 262.0, 366.0, 307.0]",110
P337163_o,"[470.0, 696.0, 524.0, 753.0]",110
P337163_o,"[133.0, 389.0, 186.0, 432.0]",110
P337163_o,"[373.0, 1025.0, 419.0, 1073.0]",110
P337163_o,"[603.0, 133.0, 654, 186]",110
P337163_o,"[72.0, 666.0, 126, 711]",110
P337163_o,"[598.0, 277.0, 654, 324]",300
P337163_o,"[352.0, 759.0, 407.0, 798.0]",248
P337163_o,"[245.0, 522.0, 330.0, 567.0]",248
P337163_o,"[90.0, 742.0, 148.0, 783.0]",248
P337163_o,"[157.0, 659.0, 224.0, 697.0]",248
P337163_o,"[454.0, 664.0, 548.0, 705.0]",111
P337163_o,"[612.0, 210.0, 648.0, 247.0]",869
P337163_o,"[545.0, 547.0, 583.0, 586.0]",839
P337163_o,"[267.0, 421.0, 306.0, 459.0]",839
P337163_o,"[549.0, 899.0, 588.0, 940.0]",839
P337163_o,"[386.0, 947.0, 420.0, 993.0]",839
P337163_o,"[129.0, 499.0, 173.0, 542.0]",839
P337163_o,"[552.0, 864.0, 602.0, 903.0]",839
P337163_o,"[544.0, 978.0, 576.0, 1025.0]",839
P337163_o,"[181.0, 163.0, 236, 203]",839
P337163_o,"[341.0, 1030.0, 375.0, 1072.0]",839
P337163_o,"[319.0, 684.0, 385.0, 725.0]",839
P337163_o,"[412.0, 1066.0, 461.0, 1106.0]",839
P337163_o,"[437.0, 707.0, 472.0, 752.0]",839
P337163_o,"[424.0, 297.0, 461.0, 341.0]",839
P337163_o,"[340.0, 191.0, 401.0, 232.0]",839
P337163_o,"[516.0, 436.0, 574.0, 472.0]",839
P337163_o,"[269.0, 456.0, 301.0, 504.0]",839
P337163_o,"[286.0, 725.0, 344.0, 764.0]",839
P337163_o,"[275.0, 350.0, 307, 391]",839
P337163_o,"[272.0, 693.0, 325.0, 725.0]",839
P337163_o,"[589.0, 778.0, 621.0, 823.0]",839
P337163_o,"[310.0, 605.0, 342.0, 647.0]",753
P337163_o,"[209.0, 655.0, 247.0, 695.0]",839
P337163_o,"[582.0, 694.0, 624.0, 738.0]",839
P337163_o,"[232.0, 155.0, 317.0, 199.0]",552
P337163_o,"[129.0, 579.0, 181.0, 623.0]",552
P337163_o,"[322.0, 951.0, 389.0, 993.0]",552
P337163_o,"[380.0, 297.0, 426.0, 342.0]",552
P337163_o,"[432.0, 633.0, 476.0, 674.0]",552
P337163_o,"[182.0, 133.0, 235.0, 168.0]",552
P337163_o,"[298.0, 449.0, 407.0, 496.0]",380
P337163_o,"[428.0, 330.0, 468.0, 371.0]",661
P337163_o,"[407.0, 512.0, 468.0, 551.0]",112
P337163_o,"[513.0, 321.0, 612, 373]",167
P337163_o,"[542.0, 624.0, 578, 664]",724
P337163_o,"[603.0, 102.0, 653, 151]",110
P337163_o,"[169.0, 494.0, 242.0, 539.0]",589
P337163_o,"[436.0, 372.0, 506.0, 409.0]",498
P337163_o,"[301.0, 337.0, 369.0, 381.0]",756
P337163_o,"[366.0, 831.0, 419.0, 875.0]",127
P337163_o,"[306.0, 989.0, 358.0, 1035.0]",358
P337163_o,"[430.0, 583.0, 477.0, 632.0]",358
P337163_o,"[319.0, 906.0, 400.0, 954.0]",358
P337163_o,"[504.0, 399.0, 587.0, 439.0]",85
P337163_o,"[408.0, 832.0, 474.0, 877.0]",85
P337163_o,"[324.0, 515.0, 413.0, 561.0]",14
P337163_o,"[221.0, 191.0, 299.0, 236.0]",14
P337163_o,"[477.0, 589.0, 533.0, 632.0]",14
P337163_o,"[139.0, 730.0, 212.0, 776.0]",110
P337163_o,"[282.0, 191.0, 347.0, 233.0]",10
P337163_o,"[402.0, 125.0, 496.0, 158.0]",10
P337163_o,"[125.0, 204.0, 195.0, 246.0]",10
P337163_o,"[315.0, 96.0, 406, 135]",10
P337163_o,"[522.0, 743.0, 581, 785]",118
P337163_o,"[420.0, 791.0, 486, 837]",118
P337163_o,"[237.0, 381.0, 304, 427]",118
P337163_o,"[396.0, 54.0, 495, 93]",10
P337163_o,"[574.0, 624.0, 624, 663]",10
P337163_o,"[594.0, 84.0, 653, 119]",10
P337163_o,"[313.0, 122.0, 405.0, 165.0]",10
P337163_o,"[515.0, 249.0, 586.0, 291.0]",599
P337163_o,"[306.0, 645.0, 367.0, 689.0]",490
P337163_o,"[466.0, 511.0, 533.0, 550.0]",490
P337163_o,"[204.0, 461.0, 271.0, 499.0]",496
P337163_o,"[302.0, 766.0, 353.0, 801.0]",498
P337163_o,"[605.0, 361.0, 633, 402]",839
P337163_o,"[262.0, 994.0, 319.0, 1038.0]",248
P337163_o,"[474.0, 824.0, 531.0, 872.0]",636
P337163_o,"[268.0, 956.0, 326.0, 997.0]",808
P337163_o,"[538.0, 657.0, 590.0, 703.0]",596
P337163_o,"[467.0, 327.0, 523.0, 376.0]",596
P337163_o,"[459.0, 174.0, 526, 232]",596
P337163_o,"[590.0, 465.0, 649.0, 503.0]",589
P337163_o,"[582.0, 168.0, 617, 219]",724
P337163_o,"[585.0, 891.0, 630.0, 937.0]",589
P337163_o,"[264.0, 232.0, 365, 276]",511
P337163_o,"[364.0, 632.0, 439.0, 678.0]",326
P337163_o,"[605.0, 860.0, 668, 905]",753
P337163_o,"[596.0, 780.0, 622, 826]",859
P337163_o,"[267.0, 607.0, 312.0, 651.0]",89
P337163_o,"[351.0, 413.0, 433.0, 452.0]",754
P337163_o,"[360.0, 340.0, 434.0, 380.0]",754
P337163_o,"[574.0, 826.0, 599, 868]",754
P337163_o,"[397.0, 377.0, 447.0, 417.0]",754
P337163_o,"[174.0, 621.0, 219, 663]",754
P337163_o,"[604.0, 319.0, 654, 365]",754
P337163_o,"[206.0, 731.0, 269.0, 775.0]",548
P337163_o,"[113.0, 279.0, 180.0, 322.0]",548
P337163_o,"[399.0, 755.0, 463, 795]",570
P337163_o,"[428.0, 410.0, 514.0, 445.0]",24
P337163_o,"[180.0, 274.0, 286, 316]",24
P337163_o,"[517.0, 701.0, 596.0, 743.0]",24
P337163_o,"[474.0, 983.0, 547.0, 1024.0]",24
P337163_o,"[170.0, 315.0, 256.0, 353.0]",24
P337163_o,"[339.0, 716.0, 445.0, 759.0]",24
P337163_o,"[334.0, 878.0, 447, 919]",24
P337163_o,"[421.0, 553.0, 500.0, 592.0]",24
P337163_o,"[213.0, 613.0, 270.0, 655.0]",24
P337163_o,"[463.0, 628.0, 524.0, 667.0]",24
P337163_o,"[365.0, 797.0, 428, 837]",24
P337163_o,"[396.0, 184.0, 467.0, 226.0]",379
P337163_o,"[534.0, 471.0, 582, 518]",839
P337163_o,"[603.0, 501.0, 652.0, 543.0]",380
P337163_o,"[466.0, 1067.0, 501, 1106]",859
P337163_o,"[177.0, 577.0, 210.0, 623.0]",859
P337163_o,"[261.0, 558.0, 328.0, 609.0]",561
P337163_o,"[568.0, 971.0, 628.0, 1020.0]",561
P337163_o,"[543.0, 935.0, 621.0, 977.0]",561
P337163_o,"[566.0, 581.0, 615.0, 623.0]",561
P337163_o,"[125.0, 310.0, 186.0, 358.0]",561
P337163_o,"[232.0, 96.0, 325, 142]",566
P337163_o,"[528.0, 822.0, 578.0, 870.0]",561
P337163_o,"[590.0, 659.0, 652.0, 696.0]",561
P337163_o,"[109.0, 696.0, 175.0, 744.0]",491
P337163_o,"[525.0, 506.0, 586, 549]",89
P337163_o,"[385.0, 596.0, 434.0, 633.0]",736
P337163_o,"[210.0, 239.0, 270.0, 278.0]",464
P337163_o,"[196.0, 343.0, 281.0, 393.0]",643
P337163_o,"[188.0, 535.0, 252.0, 577.0]",464
P337163_o,"[306.0, 1037.0, 348, 1081]",736
P337163_o,"[485.0, 1021.0, 537.0, 1061.0]",252
P337163_o,"[367.0, 1069.0, 421, 1109]",380
P337163_o,"[526.0, 176.0, 584.0, 219.0]",812
P337163_o,"[327.0, 563.0, 379.0, 609.0]",812
P337163_o,"[456.0, 213.0, 538, 265]",118
P337163_o,"[295.0, 372.0, 373, 424]",136
P337163_o,"[46.0, 589.0, 76, 640]",10
P337163_o,"[422.0, 442.0, 518, 484]",260
P337163_o,"[416.0, 1023.0, 451, 1070]",578
P337163_o,"[497.0, 933.0, 550.0, 979.0]",580
P337163_o,"[577.0, 240.0, 644.0, 284.0]",580
P337163_o,"[375.0, 547.0, 424.0, 596.0]",580
P337163_o,"[301.0, 413.0, 364.0, 454.0]",756
P337163_o,"[346.0, 302.0, 391.0, 343.0]",808
P337163_o,"[359.0, 483.0, 459.0, 522.0]",172
P337163_o,"[337.0, 598.0, 389.0, 643.0]",127
P337163_o,"[469.0, 784.0, 539, 834]",889
P337163_o,"[527.0, 586.0, 571.0, 630.0]",89
P337163_o,"[48.0, 740.0, 94.0, 784.0]",560
P337163_o,"[184.0, 186.0, 231, 238]",632
P337163_o,"[360.0, 260.0, 442.0, 302.0]",567
P337163_o,"[494.0, 898.0, 554.0, 942.0]",99
P337163_o,"[401.0, 76.0, 447, 131]",562
P337163_o,"[365.0, 372.0, 402.0, 414.0]",578
P337163_o,"[518.0, 281.0, 558, 330]",580
P337163_o,"[263.0, 646.0, 309.0, 689.0]",89
P337163_o,"[494.0, 546.0, 543.0, 587.0]",89
P337163_o,"[527.0, 1017.0, 616.0, 1060.0]",86
P337163_o,"[445.0, 871.0, 546.0, 910.0]",89
P337163_o,"[532.0, 781.0, 603.0, 823.0]",86
P337163_o,"[534.0, 214.0, 621.0, 254.0]",89
P337163_o,"[177.0, 694.0, 249.0, 735.0]",89
P337163_o,"[63.0, 627.0, 136, 672]",73
P337163_o,"[231.0, 693.0, 297.0, 729.0]",464
P337163_o,"[453.0, 753.0, 529, 792]",184
P337163_o,"[424.0, 988.0, 479.0, 1029.0]",223
P337163_o,"[129.0, 427.0, 195, 472]",223
P337163_o,"[132.0, 538.0, 200.0, 582.0]",246
P337163_o,"[144.0, 241.0, 215, 284]",246
P337163_o,"[133.0, 354.0, 205.0, 398.0]",246
P337163_o,"[459.0, 470.0, 539.0, 516.0]",262
P337163_o,"[420.0, 938.0, 498.0, 983.0]",262
P337163_o,"[460.0, 287.0, 520.0, 334.0]",262
P337163_o,"[567.0, 364.0, 607, 400]",172
P337163_o,"[397.0, 145.0, 523, 190]",326
P337163_o,"[546.0, 115.0, 612.0, 152.0]",496
P337163_o,"[328.0, 795.0, 378, 841]",89
P337163_o,"[564.0, 430.0, 643.0, 473.0]",724
P337163_o,"[247.0, 305.0, 314.0, 347.0]",437
P337163_o,"[581.0, 543.0, 617, 586]",380
P337163_o,"[579.0, 395.0, 621.0, 437.0]",724
P337163_o,"[208.0, 572.0, 260.0, 616.0]",258
P337163_o,"[177.0, 391.0, 247.0, 428.0]",258
P337163_o,"[376.0, 672.0, 461.0, 714.0]",644
P337163_o,"[498.0, 365.0, 576.0, 402.0]",644
P337163_o,"[441.0, 85.0, 526.0, 126.0]",71
P337163_o,"[418.0, 904.0, 502.0, 947.0]",889
P337163_o,"[610.0, 730.0, 663.0, 773.0]",24
P337163_o,"[44.0, 705.0, 117, 750]",64
P337163_o,"[242, 69, 352, 102]",112
P337163_o,"[234, 130, 317, 159]",1
P337163_o,"[324, 148, 373, 193]",661
P337163_o,"[563, 185, 584, 214]",825
P337163_o,"[612, 173, 654, 217]",110
P337163_o,"[321, 302, 352, 351]",839
P337163_o,"[553, 273, 601, 330]",561
P337163_o,"[627, 358, 655, 403]",380
P337163_o,"[191, 415, 276, 468]",643
P337163_o,"[619, 398, 656, 441]",110
P337163_o,"[122, 463, 210, 504]",64
P337163_o,"[575, 505, 609, 546]",839
P337163_o,"[71, 588, 97, 637]",856
P337163_o,"[612, 539, 656, 583]",260
P337163_o,"[86, 542, 138, 590]",248
P337163_o,"[42, 634, 73, 671]",1
P337163_o,"[133, 619, 183, 667]",10
P337163_o,"[611, 578, 658, 626]",24
P337163_o,"[42, 670, 84, 718]",496
P337163_o,"[120, 656, 169, 709]",486
P337163_o,"[239, 652, 275, 696]",839
P337163_o,"[520, 625, 545, 664]",1
P337163_o,"[260, 726, 298, 776]",859
P337163_o,"[573, 734, 619, 781]",89
P337163_o,"[288, 792, 336, 848]",118
P337163_o,"[614, 771, 666, 814]",9
P337163_o,"[592, 811, 656, 868]",31
P337163_o,"[364, 993, 398, 1036]",839
P337163_o,"[443, 1026, 482, 1066]",869
